visit_id,record_type,change_cause,host,name,value,time_stamp,context_id
6,added-or-changed,explicit,.amazon-adsystem.com,ad-id,A2JCXrZajkgSgCqpUwtAR9I,2020-04-30T00:34:48.679Z,2
6,added-or-changed,explicit,.amazon-adsystem.com,ad-privacy,0,2020-04-30T00:34:48.679Z,2
6,added-or-changed,explicit,.media.net,data-bs,9261b70f-e4be-41ac-b8a8-63aae5e20899~~1,2020-04-30T00:34:48.686Z,2
6,deleted,overwrite,.yahoo.com,B,9142jn9fak795&b=3&s=q1,2020-04-30T00:34:48.697Z,2
6,added-or-changed,explicit,.yahoo.com,B,9142jn9fak795&b=3&s=q1,2020-04-30T00:34:48.697Z,2
6,deleted,overwrite,.yahoo.com,A3,d=AQABBCUdql4CEGi2rzt2Bw3x7g0UObpTkJAFEgEBAQFuq160XgAAAAAA_SMAAAcIJR2qXrpTkJA&S=AQAAAltveeUVJTz-FPHBMk9Cl74,2020-04-30T00:34:48.697Z,2
6,added-or-changed,explicit,.yahoo.com,A3,d=AQABBCUdql4CEGi2rzt2Bw3x7g0UObpTkJAFEgEBAQFuq160XgAAAAAA_SMAAAcIJR2qXrpTkJA&S=AQAAAltveeUVJTz-FPHBMk9Cl74,2020-04-30T00:34:48.698Z,2
6,deleted,overwrite,.yahoo.com,B,9142jn9fak795&b=3&s=q1,2020-04-30T00:34:48.698Z,2
6,added-or-changed,explicit,.yahoo.com,B,9142jn9fak795&b=3&s=q1,2020-04-30T00:34:48.698Z,2
6,deleted,overwrite,.yahoo.com,GUC,AQEBAQFeq25etEIZaAO5,2020-04-30T00:34:48.698Z,2
6,added-or-changed,explicit,.yahoo.com,GUC,AQEBAQFeq25etEIZaAO5,2020-04-30T00:34:48.698Z,2
6,deleted,overwrite,.rubiconproject.com,audit,1|H/LaQN/was8OWxai2px3ZMRZOcD3jESb2DqkGVdRu7xwzk/IShHBxXydS9IG7tgNC8VpzdeyEDnLv0ZnN1+t0Vm3DUAyuHnL,2020-04-30T00:34:48.726Z,2
6,added-or-changed,explicit,.rubiconproject.com,audit,1|H/LaQN/was8OWxai2px3ZMRZOcD3jESb2DqkGVdRu7xwzk/IShHBxXydS9IG7tgNC8VpzdeyEDnLv0ZnN1+t0Vm3DUAyuHnL,2020-04-30T00:34:48.727Z,2
6,added-or-changed,explicit,.rlcdn.com,rlas3,WONNE21np0JuOmkf0ukZOlmZRFPD8/QhX+v545nPt3w=,2020-04-30T00:34:48.736Z,2
6,added-or-changed,explicit,.rlcdn.com,pxrc,CAA=,2020-04-30T00:34:48.737Z,2
6,added-or-changed,explicit,id.sharedid.org,audit,nhYd0DQnifwIQ9aSzIrX7y2P0ZZ5579+E/95DSl4a1564Sdm+AAUj7c2QNcJvOnONma9GryykKqb94gAo39FDsJjWDg4ySWjDZ9r0Xj+GN+DK0BjVyzLF3Y1N870WQpkyPcvDxbnlqjMN78XoQA5eMzboQFS/dfXhaGVQd/gCQ7pj6YvZnvO+UYM7ihgNxnkr0vbDYaHhHL5DxJLVS8XaFBnlPzJ1LN+FyIGObyTf0qDLpJJE/9heg==,2020-04-30T00:34:48.738Z,2
6,added-or-changed,explicit,id.sharedid.org,sharedid,01E7483SQCQRFB2XCN1DK2WP3H,2020-04-30T00:34:48.738Z,2
6,deleted,overwrite,.rubiconproject.com,audit,1|H/LaQN/was8OWxai2px3ZMRZOcD3jESb2DqkGVdRu7xwzk/IShHBxXydS9IG7tgNEn2ymL/LERbLv0ZnN1+t0Vm3DUAyuHnL,2020-04-30T00:34:48.758Z,2
6,added-or-changed,explicit,.rubiconproject.com,audit,1|H/LaQN/was8OWxai2px3ZMRZOcD3jESb2DqkGVdRu7xwzk/IShHBxXydS9IG7tgNEn2ymL/LERbLv0ZnN1+t0Vm3DUAyuHnL,2020-04-30T00:34:48.758Z,2
6,added-or-changed,explicit,.insightexpressai.com,TID,00000000-0000-000e-b175-c91588206888,2020-04-30T00:34:48.761Z,2
6,added-or-changed,explicit,.insightexpressai.com,IXAI43935,FTF,2020-04-30T00:34:48.762Z,2
6,added-or-changed,explicit,.insightexpressai.com,DW_Time,1588206888,2020-04-30T00:34:48.762Z,2
6,added-or-changed,explicit,.insightexpressai.com,DW,00000000-0000-0079-00e8-f31588206888,2020-04-30T00:34:48.762Z,2
6,deleted,overwrite,.insightexpressai.com,DW_Time,1588206888,2020-04-30T00:34:48.762Z,2
6,added-or-changed,explicit,.insightexpressai.com,DW_Time,1588206888,2020-04-30T00:34:48.762Z,2
6,deleted,overwrite,.insightexpressai.com,TID,00000000-0000-0079-00e8-f31588206888,2020-04-30T00:34:48.763Z,2
6,added-or-changed,explicit,.insightexpressai.com,TID,00000000-0000-0079-00e8-f31588206888,2020-04-30T00:34:48.763Z,2
6,deleted,overwrite,.rubiconproject.com,audit,1|H/LaQN/was8OWxai2px3ZMRZOcD3jESb2DqkGVdRu7xwzk/IShHBxXydS9IG7tgNbXFhpDuasaLLv0ZnN1+t0Vm3DUAyuHnL,2020-04-30T00:34:49.113Z,2
6,added-or-changed,explicit,.rubiconproject.com,audit,1|H/LaQN/was8OWxai2px3ZMRZOcD3jESb2DqkGVdRu7xwzk/IShHBxXydS9IG7tgNbXFhpDuasaLLv0ZnN1+t0Vm3DUAyuHnL,2020-04-30T00:34:49.113Z,2
6,deleted,overwrite,.rubiconproject.com,khaos,K9M1DFTH-2-JK4N,2020-04-30T00:34:49.113Z,2
6,added-or-changed,explicit,.rubiconproject.com,khaos,K9M1DFTH-2-JK4N,2020-04-30T00:34:49.113Z,2
6,deleted,overwrite,.rubiconproject.com,audit,1|H/LaQN/was8OWxai2px3ZMRZOcD3jESb2DqkGVdRu7xwzk/IShHBxXydS9IG7tgNBUyBsbcV5LfLv0ZnN1+t0Vm3DUAyuHnL,2020-04-30T00:34:49.139Z,2
6,added-or-changed,explicit,.rubiconproject.com,audit,1|H/LaQN/was8OWxai2px3ZMRZOcD3jESb2DqkGVdRu7xwzk/IShHBxXydS9IG7tgNBUyBsbcV5LfLv0ZnN1+t0Vm3DUAyuHnL,2020-04-30T00:34:49.139Z,2
6,deleted,overwrite,.rubiconproject.com,audit,1|H/LaQN/was8OWxai2px3ZMRZOcD3jESb2DqkGVdRu7xwzk/IShHBxXydS9IG7tgNPHKsb7EYRyHLv0ZnN1+t0Vm3DUAyuHnL,2020-04-30T00:34:49.184Z,2
6,added-or-changed,explicit,.rubiconproject.com,audit,1|H/LaQN/was8OWxai2px3ZMRZOcD3jESb2DqkGVdRu7xwzk/IShHBxXydS9IG7tgNPHKsb7EYRyHLv0ZnN1+t0Vm3DUAyuHnL,2020-04-30T00:34:49.184Z,2
6,deleted,overwrite,.yahoo.com,A3,d=AQABBCUdql4CEGi2rzt2Bw3x7g0UObpTkJAFEgEBAQFuq160XgAAAAAA_SMAAAcIJR2qXrpTkJA&S=AQAAAltveeUVJTz-FPHBMk9Cl74,2020-04-30T00:34:49.246Z,2
6,added-or-changed,explicit,.yahoo.com,A3,d=AQABBCUdql4CEGi2rzt2Bw3x7g0UObpTkJAFEgEBAQFuq160XgAAAAAA_SMAAAcIJR2qXrpTkJA&S=AQAAAltveeUVJTz-FPHBMk9Cl74,2020-04-30T00:34:49.247Z,2
6,deleted,overwrite,.yahoo.com,B,9142jn9fak795&b=3&s=q1,2020-04-30T00:34:49.248Z,2
6,added-or-changed,explicit,.yahoo.com,B,9142jn9fak795&b=3&s=q1,2020-04-30T00:34:49.251Z,2
6,deleted,overwrite,.yahoo.com,GUC,AQEBAQFeq25etEIZaAO5,2020-04-30T00:34:49.251Z,2
6,added-or-changed,explicit,.yahoo.com,GUC,AQEBAQFeq25etEIZaAO5,2020-04-30T00:34:49.252Z,2
6,added-or-changed,explicit,.3lift.com,tluid,791823118497869817,2020-04-30T00:34:49.470Z,2
6,added-or-changed,explicit,.simpli.fi,suid,D03E1F4A43FB47F5B407862E35D3F328,2020-04-30T00:34:49.836Z,2
6,added-or-changed,explicit,.simpli.fi,suid_legacy,D03E1F4A43FB47F5B407862E35D3F328,2020-04-30T00:34:49.836Z,2
6,added-or-changed,explicit,.w55c.net,wfivefivec,tHaHulFP1JtXa95,2020-04-30T00:34:49.844Z,2
6,added-or-changed,explicit,.casalemedia.com,CMID,XqodKdHM45AAAF0dEWkAAABe,2020-04-30T00:34:49.873Z,2
6,added-or-changed,explicit,.casalemedia.com,CMPS,972,2020-04-30T00:34:49.873Z,2
6,added-or-changed,explicit,.casalemedia.com,CMPRO,594,2020-04-30T00:34:50.017Z,2
6,added-or-changed,explicit,.casalemedia.com,CMST,XqodKV6qHSkA,2020-04-30T00:34:50.018Z,2
6,added-or-changed,explicit,.adkernel.com,ADKUID,A5378305647784042199,2020-04-30T00:34:50.054Z,2
6,added-or-changed,explicit,.e-volution.ai,ADK_EX_193,1,2020-04-30T00:34:51.617Z,2
6,added-or-changed,explicit,.e-volution.ai,ADKUID,A5378305647784042199,2020-04-30T00:34:51.617Z,2
6,deleted,overwrite,.bluekai.com,bku,5LD99Yx53kTjOLxN,2020-04-30T00:34:51.680Z,2
6,added-or-changed,explicit,.bluekai.com,bku,5LD99Yx53kTjOLxN,2020-04-30T00:34:51.680Z,2
6,deleted,overwrite,.bluekai.com,bku,5LD99Yx53kTjOLxN,2020-04-30T00:34:52.112Z,2
6,added-or-changed,explicit,.bluekai.com,bku,5LD99Yx53kTjOLxN,2020-04-30T00:34:52.113Z,2
6,deleted,overwrite,.bluekai.com,bku,5LD99Yx53kTjOLxN,2020-04-30T00:34:56.931Z,2
