visit_id,record_type,change_cause,host,name,value,time_stamp
1,deleted,overwrite,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKwQhi18uGiHUBbkalvIdfYz2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:40:40.483Z
1,added-or-changed,explicit,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKwQhi18uGiHUBbkalvIdfYz2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:40:40.484Z
1,deleted,overwrite,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKwQhi18uGiHUbjj4fMxLmwr2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:40:40.565Z
1,added-or-changed,explicit,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKwQhi18uGiHUbjj4fMxLmwr2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:40:40.566Z
1,deleted,overwrite,.bluekai.com,bku,5LD99wMhGa8gboy6,2020-04-23T01:40:41.088Z
1,added-or-changed,explicit,.bluekai.com,bku,5LD99wMhGa8gboy6,2020-04-23T01:40:41.088Z
1,added-or-changed,explicit,.sitescout.com,ssi,aac0ca20-50e5-41ef-8bde-e226e27f5d00#1587606041181,2020-04-23T01:40:41.197Z
1,added-or-changed,explicit,.sitescout.com,_ssum,e30,2020-04-23T01:40:41.260Z
1,deleted,overwrite,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKwQhi18uGiHU3gK7Dm7R0Sb2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:40:41.296Z
1,added-or-changed,explicit,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKwQhi18uGiHU3gK7Dm7R0Sb2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:40:41.297Z
1,deleted,overwrite,.rubiconproject.com,khaos,K9C3MKHP-6-HI8X,2020-04-23T01:40:41.297Z
1,added-or-changed,explicit,.rubiconproject.com,khaos,K9C3MKHP-6-HI8X,2020-04-23T01:40:41.297Z
1,deleted,overwrite,.pay.google.com,_ga,GA1.3.1914206280.1587606007,2020-04-23T01:40:58.645Z
1,added-or-changed,explicit,.pay.google.com,_ga,GA1.3.1914206280.1587606007,2020-04-23T01:40:58.645Z
1,deleted,overwrite,.pay.google.com,_gid,GA1.3.1417026157.1587606007,2020-04-23T01:40:58.648Z
1,added-or-changed,explicit,.pay.google.com,_gid,GA1.3.1417026157.1587606007,2020-04-23T01:40:58.648Z
1,deleted,overwrite,.w55c.net,wfivefivec,RV72qHH91JrqQX5,2020-04-23T01:40:59.559Z
1,added-or-changed,explicit,.w55c.net,wfivefivec,RV72qHH91JrqQX5,2020-04-23T01:40:59.559Z
1,added-or-changed,explicit,.w55c.net,matchmedianet,5,2020-04-23T01:40:59.560Z
1,added-or-changed,explicit,.deepintent.com,CDIUSER,di_ffd4c53f950240339f304,2020-04-23T01:40:59.618Z
1,deleted,overwrite,.bluekai.com,bku,5LD99wMhGa8gboy6,2020-04-23T01:40:59.860Z
1,added-or-changed,explicit,.bluekai.com,bku,5LD99wMhGa8gboy6,2020-04-23T01:40:59.860Z
1,added-or-changed,explicit,.media.net,data-xu,RV72qHH91JrqQX5~~1,2020-04-23T01:41:00.428Z
1,deleted,overwrite,.bluekai.com,bku,5LD99wMhGa8gboy6,2020-04-23T01:41:00.479Z
1,added-or-changed,explicit,.bluekai.com,bku,5LD99wMhGa8gboy6,2020-04-23T01:41:00.479Z
