visit_id,record_type,change_cause,host,name,value,time_stamp
3,added-or-changed,explicit,.rubiconproject.com,audit,1|5i8wJITt+Whi8EwqZaykfo07atP8whBGlP+c59xu2ficYQ+GtYVKK/Z/gh8QP2EzwWVIT18TZjz2P6YB1bf/YKrK6aORrv6f,2020-04-23T03:40:46.823Z
3,deleted,overwrite,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:40:49.354Z
3,added-or-changed,explicit,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:40:49.355Z
3,deleted,overwrite,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:40:54.496Z
3,added-or-changed,explicit,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:40:54.497Z
3,deleted,overwrite,.pay.google.com,_ga,GA1.3.976898183.1587613199,2020-04-23T03:41:06.186Z
3,added-or-changed,explicit,.pay.google.com,_ga,GA1.3.976898183.1587613199,2020-04-23T03:41:06.186Z
3,deleted,overwrite,.pay.google.com,_gid,GA1.3.873697166.1587613199,2020-04-23T03:41:06.189Z
3,added-or-changed,explicit,.pay.google.com,_gid,GA1.3.873697166.1587613199,2020-04-23T03:41:06.189Z
3,deleted,expired,.pay.google.com,_gat_UA1168580691,1,2020-04-23T03:41:06.790Z
3,added-or-changed,explicit,.pay.google.com,_gat_UA1168580691,1,2020-04-23T03:41:06.791Z
3,added-or-changed,explicit,.deepintent.com,131,20200423,2020-04-23T03:41:07.105Z
3,added-or-changed,explicit,.creativecdn.com,u,tbrwzgPYU6kRkQ92NE4e,2020-04-23T03:41:07.406Z
3,added-or-changed,explicit,.creativecdn.com,ts,1587613267,2020-04-23T03:41:07.406Z
3,deleted,overwrite,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:41:07.495Z
3,added-or-changed,explicit,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:41:07.496Z
3,added-or-changed,explicit,.media.net,data-di,di_a5338ac9b9034840861fc~~1,2020-04-23T03:41:07.670Z
3,deleted,overwrite,.dnacdn.net,browser_data,7yfl-V9KbzZ6SXlxN1V1c01uUDBZY1RsOFFaeUp6RkN3RzN4bUFuclRqdnJHNGV6N3dDZ09yajZ1TkZVejBqZk1PQ1h1OEpuam91bFV3Y01KSjR0T1pFT3dEUSUzRCUzRA,2020-04-23T03:41:08.090Z
3,added-or-changed,explicit,.dnacdn.net,browser_data,7yfl-V9KbzZ6SXlxN1V1c01uUDBZY1RsOFFaeUp6RkN3RzN4bUFuclRqdnJHNGV6N3dDZ09yajZ1TkZVejBqZk1PQ1h1OEpuam91bFV3Y01KSjR0T1pFT3dEUSUzRCUzRA,2020-04-23T03:41:08.090Z
3,added-or-changed,explicit,.media.net,data-rbh,tbrwzgPYU6kRkQ92NE4e~~1,2020-04-23T03:41:08.112Z
3,deleted,overwrite,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:41:08.211Z
3,added-or-changed,explicit,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:41:08.212Z
3,deleted,overwrite,.insightexpressai.com,TID,00000000-0000-0006-082a-7b1587613271,2020-04-23T03:41:11.688Z
3,added-or-changed,explicit,.insightexpressai.com,TID,00000000-0000-0006-082a-7b1587613271,2020-04-23T03:41:11.689Z
3,deleted,overwrite,.3lift.com,tluid,15757543956185273246,2020-04-23T03:41:12.067Z
3,added-or-changed,explicit,.3lift.com,tluid,15757543956185273246,2020-04-23T03:41:12.067Z
3,added-or-changed,explicit,.bidswitch.net,google_push,AQvitUI_Ub44pZxu-C6RBmjEeBq7TMJnLiO6h2E6oVWjzJRcj6Rqvum5MnQ4fQFB6C2Igh4cKz_hGKHrsuIqiJq-4X4b8Pp-nsw,2020-04-23T03:41:12.121Z
3,added-or-changed,explicit,.dyntrk.com,dyn_u,482_5ea10e581cab4,2020-04-23T03:41:12.140Z
3,added-or-changed,explicit,.360yield.com,tuuid,e0922bea-99b0-4779-9d2c-1f61034b507a,2020-04-23T03:41:12.156Z
3,added-or-changed,explicit,.360yield.com,tuuid_lu,1587613272,2020-04-23T03:41:12.157Z
3,added-or-changed,explicit,.mfadsrvr.com,tuuid,2b4c3a9e-276a-4f48-ae47-280b204c5e7e,2020-04-23T03:41:12.426Z
3,added-or-changed,explicit,.mfadsrvr.com,c,1587613272,2020-04-23T03:41:12.426Z
3,added-or-changed,explicit,.mfadsrvr.com,tuuid_lu,1587613272,2020-04-23T03:41:12.426Z
3,deleted,overwrite,.mfadsrvr.com,tuuid,f4497e71-5717-43d4-ac47-da4ba7aa3f32,2020-04-23T03:41:12.429Z
3,added-or-changed,explicit,.mfadsrvr.com,tuuid,f4497e71-5717-43d4-ac47-da4ba7aa3f32,2020-04-23T03:41:12.429Z
3,added-or-changed,explicit,.mfadsrvr.com,bsw_uid,5ea6bf4f-e8d4-474d-b8fb-eb2a76248b59,2020-04-23T03:41:12.501Z
3,deleted,explicit,.bidswitch.net,google_push,AQvitUI_Ub44pZxu-C6RBmjEeBq7TMJnLiO6h2E6oVWjzJRcj6Rqvum5MnQ4fQFB6C2Igh4cKz_hGKHrsuIqiJq-4X4b8Pp-nsw,2020-04-23T03:41:12.545Z
3,deleted,overwrite,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:41:13.585Z
3,added-or-changed,explicit,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:41:13.586Z
3,deleted,overwrite,.pay.google.com,_ga,GA1.3.976898183.1587613199,2020-04-23T03:41:21.091Z
3,added-or-changed,explicit,.pay.google.com,_ga,GA1.3.976898183.1587613199,2020-04-23T03:41:21.091Z
3,deleted,overwrite,.pay.google.com,_gid,GA1.3.873697166.1587613199,2020-04-23T03:41:21.092Z
3,added-or-changed,explicit,.pay.google.com,_gid,GA1.3.873697166.1587613199,2020-04-23T03:41:21.092Z
3,deleted,overwrite,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:41:22.017Z
3,added-or-changed,explicit,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:41:22.017Z
3,deleted,overwrite,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:41:22.344Z
