visit_id,name,value,time_stamp,type
2,demdex,34577512859814653802023239553319546294,2020-04-23T01:42:05.307Z,set
2,reddaid,ZD32JQNSSKS5VHYB,2020-04-23T01:42:07.310Z,set
2,rlas3,6uT/Oc7r75yI78QZ5LnibeLTFjub3zqEWc5DSIHqEMg=,2020-04-23T01:42:08.715Z,set
2,rlas3,6uT/Oc7r75yI78QZ5LnibeLTFjub3zqEWc5DSIHqEMg=,2020-04-23T01:42:08.715Z,set
2,pxrc,CPDkg/UFEgYI7esBEAA=,2020-04-23T01:42:08.715Z,set
2,pxrc,CPDkg/UFEgYI7esBEAA=,2020-04-23T01:42:08.716Z,set
2,uid,7692728270504759420,2020-04-23T01:42:08.823Z,set
2,uid,7692728270504759420,2020-04-23T01:42:08.824Z,set
2,TDID,ffcc0376-7238-4a81-bf51-bc50a62a0426,2020-04-23T01:42:09.151Z,set
2,TDID,ffcc0376-7238-4a81-bf51-bc50a62a0426,2020-04-23T01:42:09.152Z,set
2,TDCPM,CAESFgoHcnViaWNvbhILCOTysMSpzLM4EAUYBSABKAIyCwiug9Tuv8yzOBAFOAE.,2020-04-23T01:42:09.152Z,set
2,TDCPM,CAESFgoHcnViaWNvbhILCOTysMSpzLM4EAUYBSABKAIyCwiug9Tuv8yzOBAFOAE.,2020-04-23T01:42:09.153Z,set
2,demdex,34577512859814653802023239553319546294,2020-04-23T01:42:09.264Z,set
2,demdex,34577512859814653802023239553319546294,2020-04-23T01:42:09.264Z,set
2,fr,08eaSKZW43lp5c9kd..BeoPJx...1.0.BeoPJx.,2020-04-23T01:42:09.270Z,set
2,uuid2,4057725772340081525,2020-04-23T01:42:09.319Z,set
2,uuid2,4057725772340081525,2020-04-23T01:42:09.321Z,set
2,lidid,e9e776ec-6e0f-4b80-8aa9-ee33ec1acee0,2020-04-23T01:42:09.337Z,set
2,_ibp,0:k9c3p66k:ff2e2341-7f2c-4631-a32d-ece6dea9c03e,2020-04-23T01:42:10.320Z,set
2,_ibs,0:k9c3p66m:4c3bb416-1b88-4e2b-9cfa-182d9273c43e,2020-04-23T01:42:10.322Z,set
2,_li_ss,MgUIBhC1DDIFCAoQtQwyBQh6ELQMMgYIiwEQtQwyBQgLELUMMgUICxC1DDIFCHkQtAw,2020-04-23T01:42:10.591Z,set
2,TDID,ffcc0376-7238-4a81-bf51-bc50a62a0426,2020-04-23T01:42:11.088Z,set
2,TDID,ffcc0376-7238-4a81-bf51-bc50a62a0426,2020-04-23T01:42:11.088Z,set
2,TDCPM,CAESFgoHcnViaWNvbhILCOTysMSpzLM4EAUSGQoKbGl2ZWludGVudBILCPjep62yzLM4EAUYASABKAIyCwj41qrayMyzOBAFOAFaCmxpdmVpbnRlbnRgAg..,2020-04-23T01:42:11.089Z,set
2,TDCPM,CAESFgoHcnViaWNvbhILCOTysMSpzLM4EAUSGQoKbGl2ZWludGVudBILCPjep62yzLM4EAUYASABKAIyCwj41qrayMyzOBAFOAFaCmxpdmVpbnRlbnRgAg..,2020-04-23T01:42:11.090Z,set
2,demdex,34577512859814653802023239553319546294,2020-04-23T01:42:11.094Z,set
2,demdex,34577512859814653802023239553319546294,2020-04-23T01:42:11.094Z,set
2,dpm,34577512859814653802023239553319546294,2020-04-23T01:42:11.094Z,set
2,t_gid,bffead93-8922-4972-b0bb-2c1aa9e190c3-tuct59a77f3,2020-04-23T01:42:11.166Z,set
2,na_id,2020042301421126826867694027,2020-04-23T01:42:11.319Z,set
2,na_tc,Y,2020-04-23T01:42:11.319Z,set
2,uid,5ea0f273dd6c4570,2020-04-23T01:42:11.319Z,set
2,ouid,5ea0f2730001055a5ca064a634d7e3cc3aa411ffffce488d67e3,2020-04-23T01:42:11.319Z,set
2,_li_ss,MgUIBhC1DDIFCAoQtQwyBQh6ELQMMgYIiwEQtQwyBQgLELUMMgUICxC1DDIFCHkQtAwyBgiSARC1DA,2020-04-23T01:42:12.510Z,set
2,_li_ss,MgUIBhC1DDIFCAoQtQwyBQh6ELQMMgYIiwEQtQwyBQgLELUMMgUICxC1DDIFCHkQtAwyBgiSARC1DA,2020-04-23T01:42:12.511Z,set
2,lidid,e9e776ec-6e0f-4b80-8aa9-ee33ec1acee0,2020-04-23T01:42:12.511Z,set
2,lidid,e9e776ec-6e0f-4b80-8aa9-ee33ec1acee0,2020-04-23T01:42:12.512Z,set
2,eud,H4sIAAAAAAAAAFvFyGtoamFuZmBmYGJgaGGxigXGNzQ2MrE0AwCvrknDIAAAAA,2020-04-23T01:42:12.523Z,set
2,eud,H4sIAAAAAAAAAFvFyGtoamFuZmBmYGJgaGGxigXGNzQ2MrE0AwCvrknDIAAAAA,2020-04-23T01:42:12.523Z,set
2,rud,H4sIAAAAAAAAAOMSNjI2trAwMbU0NTE2tzA3MTezMBfiM9T1Ksz2ragM83VLKyqU4jU0tTA3MzAzMDEwtLAAAChAtAY0AAAA,2020-04-23T01:42:12.524Z,set
2,rud,H4sIAAAAAAAAAOMSNjI2trAwMbU0NTE2tzA3MTezMBfiM9T1Ksz2ragM83VLKyqU4jU0tTA3MzAzMDEwtLAAAChAtAY0AAAA,2020-04-23T01:42:12.524Z,set
2,na_id,2020042301421126826867694027,2020-04-23T01:42:12.650Z,set
2,na_id,2020042301421126826867694027,2020-04-23T01:42:12.650Z,set
2,na_tc,Y,2020-04-23T01:42:12.651Z,set
2,na_tc,Y,2020-04-23T01:42:12.652Z,set
2,uid,5ea0f273dd6c4570,2020-04-23T01:42:12.652Z,set
2,uid,5ea0f273dd6c4570,2020-04-23T01:42:12.652Z,set
2,ouid,5ea0f2730001055a5ca064a634d7e3cc3aa411ffffce488d67e3,2020-04-23T01:42:12.652Z,set
2,ouid,5ea0f2730001055a5ca064a634d7e3cc3aa411ffffce488d67e3,2020-04-23T01:42:12.653Z,set
2,na_sc_x,1,2020-04-23T01:42:12.654Z,set
2,lidid,e9e776ec-6e0f-4b80-8aa9-ee33ec1acee0,2020-04-23T01:42:13.352Z,set
2,lidid,e9e776ec-6e0f-4b80-8aa9-ee33ec1acee0,2020-04-23T01:42:13.353Z,set
2,dextp,285689-1-1587606134633,2020-04-23T01:42:14.635Z,set
2,ASP.NET_SessionId,kb5u1uqyxuqhdzuf3hetnyfo,2020-04-23T01:42:14.895Z,set
2,tuuid,e280ad39-2f29-41ee-8a66-d5d044db8857,2020-04-23T01:42:15.781Z,set
2,c,1587606135,2020-04-23T01:42:15.782Z,set
2,tuuid_lu,1587606135,2020-04-23T01:42:15.782Z,set
2,browser_data,uL38ql9vMDJwMzZ5VlNnWmtnTzJGZXF5NDFaUjFtTXhTMmZzb1hNNHpIVks4TVVSMlNjYlhDbGk3aXZwREklMkZnbDRMM21oUnN6RnNXMmMlMkZqQW5QVkMzJTJCREx1USUzRCUzRA,2020-04-23T01:42:15.852Z,set
2,browser_data,uL38ql9vMDJwMzZ5VlNnWmtnTzJGZXF5NDFaUjFtTXhTMmZzb1hNNHpIVks4TVVSMlNjYlhDbGk3aXZwREklMkZnbDRMM21oUnN6RnNXMmMlMkZqQW5QVkMzJTJCREx1USUzRCUzRA,2020-04-23T01:42:15.852Z,set
2,ASP.NET_SessionId,de3zrbnfznmhq33h0ttvcecn,2020-04-23T01:42:16.086Z,set
2,ibkukiuno,s=45025f00-110f-4bfa-9193-5d5dc3e3b436&h=&v=0&l=-8586140007581149330&op=&hl=0&vlu=0&tcs=1&dcc=-8586140007581149330,2020-04-23T01:42:16.086Z,set
2,ibkukinet,51149713=-8586140007581149330,2020-04-23T01:42:16.087Z,set
2,tuuid,e280ad39-2f29-41ee-8a66-d5d044db8857,2020-04-23T01:42:16.101Z,set
2,tuuid,e280ad39-2f29-41ee-8a66-d5d044db8857,2020-04-23T01:42:16.102Z,set
2,tuuid_lu,1587606136,2020-04-23T01:42:16.102Z,set
2,tuuid_lu,1587606136,2020-04-23T01:42:16.102Z,set
2,KTPCACOOKIE,YES,2020-04-23T01:42:16.135Z,set
2,KCCH,YES,2020-04-23T01:42:16.142Z,set
2,pi,156176:2,2020-04-23T01:42:16.145Z,set
2,KADUSERCOOKIE,C930BB48-7320-4470-8FA4-C28506869B7F,2020-04-23T01:42:16.270Z,set
2,chkSecSet,1,2020-04-23T01:42:16.270Z,set
2,DPSync2,1588809600%3A201_200%7C1588204800%3A164%7C1587686400%3A174,2020-04-23T01:42:16.270Z,set
2,SyncRTB2,1588809600%3A54_22_21_7_166%7C1588204800%3A2,2020-04-23T01:42:16.271Z,set
2,demdex,34577512859814653802023239553319546294,2020-04-23T01:42:16.629Z,set
2,demdex,34577512859814653802023239553319546294,2020-04-23T01:42:16.630Z,set
2,dpm,34577512859814653802023239553319546294,2020-04-23T01:42:16.630Z,set
2,dpm,34577512859814653802023239553319546294,2020-04-23T01:42:16.630Z,set
2,data-mf,e280ad39-2f29-41ee-8a66-d5d044db8857~~1,2020-04-23T01:42:16.654Z,set
2,TDID,ffcc0376-7238-4a81-bf51-bc50a62a0426,2020-04-23T01:42:16.922Z,set
2,TDID,ffcc0376-7238-4a81-bf51-bc50a62a0426,2020-04-23T01:42:16.923Z,set
2,TDCPM,CAESFgoHcnViaWNvbhILCOTysMSpzLM4EAUSGQoKbGl2ZWludGVudBILCPjep62yzLM4EAUSFwoIcHVibWF0aWMSCwjwuOvkssyzOBAFGAEgASgCMgsI8LDukcnMszgQBTgBWghwdWJtYXRpY2AC,2020-04-23T01:42:16.923Z,set
2,TDCPM,CAESFgoHcnViaWNvbhILCOTysMSpzLM4EAUSGQoKbGl2ZWludGVudBILCPjep62yzLM4EAUSFwoIcHVibWF0aWMSCwjwuOvkssyzOBAFGAEgASgCMgsI8LDukcnMszgQBTgBWghwdWJtYXRpY2AC,2020-04-23T01:42:16.923Z,set
2,data-pb,C930BB48-7320-4470-8FA4-C28506869B7F~~1,2020-04-23T01:42:16.933Z,set
2,rlas3,162LV/PPIIuI78QZ5LnibeLTFjub3zqEWc5DSIHqEMg=,2020-04-23T01:42:16.950Z,set
2,rlas3,162LV/PPIIuI78QZ5LnibeLTFjub3zqEWc5DSIHqEMg=,2020-04-23T01:42:16.950Z,set
2,pxrc,CPDkg/UFEgUI6EcQCBIGCO3rARAA,2020-04-23T01:42:16.950Z,set
2,pxrc,CPDkg/UFEgUI6EcQCBIGCO3rARAA,2020-04-23T01:42:16.951Z,set
2,checkForPermission,ok,2020-04-23T01:42:16.969Z,set
2,U,d58281bf2a52119c0b7303beeeceebc7,2020-04-23T01:42:16.979Z,set
2,uid,7692728270504759420,2020-04-23T01:42:17.114Z,set
2,uid,7692728270504759420,2020-04-23T01:42:17.114Z,set
2,bito,AAMzdU69QeUAABApNhAYtw,2020-04-23T01:42:18.888Z,set
2,bitoIsSecure,ok,2020-04-23T01:42:18.888Z,set
2,checkForPermission,ok,2020-04-23T01:42:18.888Z,set
2,PUBMDCID,2,2020-04-23T01:42:18.892Z,set
2,PUBMDCID,2,2020-04-23T01:42:18.893Z,set
2,KCCH,YES,2020-04-23T01:42:18.895Z,set
2,U,d58281bf2a52119c0b7303beeeceebc7,2020-04-23T01:42:18.899Z,set
2,U,d58281bf2a52119c0b7303beeeceebc7,2020-04-23T01:42:18.900Z,set
2,ibkukiuno,s=45025f00-110f-4bfa-9193-5d5dc3e3b436&h=&v=0&l=-8586140007547300612&op=&hl=0&vlu=0&tcs=1&dcc=-8586140007581149330,2020-04-23T01:42:18.909Z,set
2,ibkukiuno,s=45025f00-110f-4bfa-9193-5d5dc3e3b436&h=&v=0&l=-8586140007547300612&op=&hl=0&vlu=0&tcs=1&dcc=-8586140007581149330,2020-04-23T01:42:18.909Z,set
2,ibkukinet,51149713=-8586140007547300612,2020-04-23T01:42:18.910Z,set
2,KRTBCOOKIE_27,16735-uid:a1f35ea0-f1fc-4800-9023-33c6792d5e22&KRTB&16736-uid:a1f35ea0-f1fc-4800-9023-33c6792d5e22,2020-04-23T01:42:18.928Z,set
2,KRTBCOOKIE_27,16735-uid:a1f35ea0-f1fc-4800-9023-33c6792d5e22&KRTB&16736-uid:a1f35ea0-f1fc-4800-9023-33c6792d5e22,2020-04-23T01:42:18.928Z,set
2,PugT,1587606138,2020-04-23T01:42:18.928Z,set
2,PugT,1587606138,2020-04-23T01:42:18.928Z,set
2,KRTBCOOKIE_218,4056-XqDx_QAAAFc-pgoD&KRTB&22922-XqDx_QAAAFc-pgoD&KRTB&22978-XqDx_QAAAFc-pgoD&KRTB&23194-XqDx_QAAAFc-pgoD,2020-04-23T01:42:18.947Z,set
2,PugT,1587606184,2020-04-23T01:42:18.948Z,set
2,PugT,1587606184,2020-04-23T01:42:18.949Z,set
2,PUBMDCID,2,2020-04-23T01:42:18.950Z,set
2,PUBMDCID,2,2020-04-23T01:42:18.950Z,set
2,did,8JyUBrJcuAhqePZj,2020-04-23T01:42:18.961Z,set
2,didts,1587606138,2020-04-23T01:42:18.961Z,set
2,nnls,,2020-04-23T01:42:18.962Z,set
2,pxrc,CAA=,2020-04-23T01:42:18.962Z,set
2,PUBMDCID,2,2020-04-23T01:42:18.966Z,set
2,PUBMDCID,2,2020-04-23T01:42:18.966Z,set
2,SPugT,1587606138,2020-04-23T01:42:18.970Z,set
2,KRTBCOOKIE_22,14911-7692728270504759420&KRTB&23150-7692728270504759420,2020-04-23T01:42:19.211Z,set
2,PugT,1587606139,2020-04-23T01:42:19.211Z,set
2,PugT,1587606139,2020-04-23T01:42:19.211Z,set
2,PUBMDCID,2,2020-04-23T01:42:19.213Z,set
2,PUBMDCID,2,2020-04-23T01:42:19.213Z,set
2,ad-id,A5t_p7XGSUThlDrzh-0Gr20,2020-04-23T01:42:19.291Z,set
2,ad-id,A5t_p7XGSUThlDrzh-0Gr20,2020-04-23T01:42:19.291Z,set
2,ad-privacy,0,2020-04-23T01:42:19.291Z,set
2,ad-privacy,0,2020-04-23T01:42:19.291Z,set
2,KRTBCOOKIE_330,22938-d58281bf2a52119c0b7303beeeceebc7&KRTB&22939-d58281bf2a52119c0b7303beeeceebc7,2020-04-23T01:42:19.534Z,set
2,PugT,1587606064,2020-04-23T01:42:19.534Z,set
2,PugT,1587606064,2020-04-23T01:42:19.534Z,set
2,PUBMDCID,2,2020-04-23T01:42:19.534Z,set
2,PUBMDCID,2,2020-04-23T01:42:19.536Z,set
2,SPugT,1587606139,2020-04-23T01:42:19.601Z,set
2,SPugT,1587606139,2020-04-23T01:42:19.601Z,set
2,U,d58281bf2a52119c0b7303beeeceebc7,2020-04-23T01:42:19.854Z,set
2,U,d58281bf2a52119c0b7303beeeceebc7,2020-04-23T01:42:19.854Z,set
2,pxrc,CPvkg/UFEgQIAhAAEgYI3awrEAA=,2020-04-23T01:42:19.888Z,set
2,pxrc,CPvkg/UFEgQIAhAAEgYI3awrEAA=,2020-04-23T01:42:19.888Z,set
2,IDSYNC,18y3~1qyp,2020-04-23T01:42:19.991Z,set
2,A3,d=AQABBPjxoF4CEFZcX3s0S4RdFPep28F38oEFEgEBAQFDol6qXgAAAAAA_SMAAAcI-PGgXsF38oE&S=AQAAAohsSVU3_qXGXfJDOqYKvMM,2020-04-23T01:42:19.992Z,set
2,A3,d=AQABBPjxoF4CEFZcX3s0S4RdFPep28F38oEFEgEBAQFDol6qXgAAAAAA_SMAAAcI-PGgXsF38oE&S=AQAAAohsSVU3_qXGXfJDOqYKvMM,2020-04-23T01:42:19.992Z,set
2,B,83sjno5fa1sfo&b=3&s=u7,2020-04-23T01:42:19.992Z,set
2,B,83sjno5fa1sfo&b=3&s=u7,2020-04-23T01:42:19.992Z,set
2,GUC,AQEBAQFeokNeqkIeyASb,2020-04-23T01:42:19.992Z,set
2,GUC,AQEBAQFeokNeqkIeyASb,2020-04-23T01:42:19.992Z,set
2,APID,UPabb0110d-8503-11ea-8c00-0e2bd2b2e081,2020-04-23T01:42:20.024Z,set
2,yieldmo_id,gc0f2f1dd6de5b1da29d%7C1587606140044%7C0%7C,2020-04-23T01:42:20.059Z,set
2,V,QcLgPiZ8qqnA,2020-04-23T01:42:20.105Z,set
2,pb_rtb_ev,3-zwk|4is.0|2N.0|3oy.0,2020-04-23T01:42:20.105Z,set
2,INGRESSCOOKIE,4d08a5f75c2aa992,2020-04-23T01:42:20.106Z,set
2,pxrc,CPvkg/UFEgQIAhAAEgYI3awrEAA=,2020-04-23T01:42:20.252Z,set
2,pxrc,CPvkg/UFEgQIAhAAEgYI3awrEAA=,2020-04-23T01:42:20.252Z,set
2,DotomiTest,46db2b2bbf7311c3,2020-04-23T01:42:20.362Z,set
2,DotomiTest,7a43c0297ece15a1,2020-04-23T01:42:20.362Z,set
2,_rxuuid,%7B%22rx_uuid%22%3A%22RX-3432bcb5-38ba-46a5-8055-c8451fc4fefe-005%22%2C%22zdxidn%22%3A%222069.5%22%2C%22nxtrdr%22%3A%22https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fid%3D%5BRX_UUID%5D%26ex%3Drhythmone.com%22%7D,2020-04-23T01:42:20.417Z,set
2,IDSYNC,"""18y3~1qyp:18bj~1qyp""",2020-04-23T01:42:20.476Z,set
2,IDSYNC,"""18y3~1qyp:18bj~1qyp""",2020-04-23T01:42:20.476Z,set
2,APID,UPabb0110d-8503-11ea-8c00-0e2bd2b2e081,2020-04-23T01:42:20.477Z,set
2,APIDTS,1587606140,2020-04-23T01:42:20.478Z,set
2,A3,d=AQABBPjxoF4CEFZcX3s0S4RdFPep28F38oEFEgEBAQFDol6qXgAAAAAA_SMAAAcI-PGgXsF38oE&S=AQAAAohsSVU3_qXGXfJDOqYKvMM,2020-04-23T01:42:20.478Z,set
2,A3,d=AQABBPjxoF4CEFZcX3s0S4RdFPep28F38oEFEgEBAQFDol6qXgAAAAAA_SMAAAcI-PGgXsF38oE&S=AQAAAohsSVU3_qXGXfJDOqYKvMM,2020-04-23T01:42:20.478Z,set
2,B,83sjno5fa1sfo&b=3&s=u7,2020-04-23T01:42:20.478Z,set
2,B,83sjno5fa1sfo&b=3&s=u7,2020-04-23T01:42:20.479Z,set
2,GUC,AQEBAQFeokNeqkIeyASb,2020-04-23T01:42:20.479Z,set
2,GUC,AQEBAQFeokNeqkIeyASb,2020-04-23T01:42:20.480Z,set
2,pb_rtb_ev,3-zwk|2N.0|3oy.0|4is.0.CAESEKnyq_urjGY5cWwSZrIOLcQ,2020-04-23T01:42:20.484Z,set
2,pb_rtb_ev,3-zwk|2N.0|3oy.0|4is.0.CAESEKnyq_urjGY5cWwSZrIOLcQ,2020-04-23T01:42:20.485Z,set
2,TDID,ffcc0376-7238-4a81-bf51-bc50a62a0426,2020-04-23T01:42:20.492Z,set
2,TDID,ffcc0376-7238-4a81-bf51-bc50a62a0426,2020-04-23T01:42:20.493Z,set
2,TDCPM,CAESFgoHcnViaWNvbhILCOTysMSpzLM4EAUSGQoKbGl2ZWludGVudBILCPjep62yzLM4EAUSFwoIcHVibWF0aWMSCwjwuOvkssyzOBAFGAEgASgCMgsIkvijtMnMszgQBTgBWgthZGNvbmR1Y3RvcmAC,2020-04-23T01:42:20.493Z,set
2,TDCPM,CAESFgoHcnViaWNvbhILCOTysMSpzLM4EAUSGQoKbGl2ZWludGVudBILCPjep62yzLM4EAUSFwoIcHVibWF0aWMSCwjwuOvkssyzOBAFGAEgASgCMgsIkvijtMnMszgQBTgBWgthZGNvbmR1Y3RvcmAC,2020-04-23T01:42:20.493Z,set
2,ssi,aac0ca20-50e5-41ef-8bde-e226e27f5d00#1587606041181,2020-04-23T01:42:20.500Z,set
2,ssi,aac0ca20-50e5-41ef-8bde-e226e27f5d00#1587606041181,2020-04-23T01:42:20.500Z,set
2,_ssum,eyI1IjoxNTg3NjA2MTQwNDczLCI3IjoxNTg3NjA2MTQwNDczfQ,2020-04-23T01:42:20.500Z,set
2,_ssum,eyI1IjoxNTg3NjA2MTQwNDczLCI3IjoxNTg3NjA2MTQwNDczfQ,2020-04-23T01:42:20.501Z,set
2,tads_uid,48ADF3F02F7348EA910D22EF737E48B1,2020-04-23T01:42:20.526Z,set
2,tads_uid_cd,20200422214220-0400,2020-04-23T01:42:20.527Z,set
2,tads_zora,2,2020-04-23T01:42:20.527Z,set
2,tads_uidp_73,AAMzdU69QeUAABApNhAYtw,2020-04-23T01:42:20.527Z,set
2,V,QcLgPiZ8qqnA,2020-04-23T01:42:21.271Z,set
2,V,QcLgPiZ8qqnA,2020-04-23T01:42:21.272Z,set
2,pb_rtb_ev,3-zwk|2N.0.AAAHrygpAvxbdgMTXQDGAAAAAAA|3oy.0|4is.0.CAESEKnyq_urjGY5cWwSZrIOLcQ,2020-04-23T01:42:21.272Z,set
2,pb_rtb_ev,3-zwk|2N.0.AAAHrygpAvxbdgMTXQDGAAAAAAA|3oy.0|4is.0.CAESEKnyq_urjGY5cWwSZrIOLcQ,2020-04-23T01:42:21.273Z,set
2,_rxuuid,%7B%22rx_uuid%22%3A%22RX-3432bcb5-38ba-46a5-8055-c8451fc4fefe-005%22%7D,2020-04-23T01:42:21.273Z,set
2,_rxuuid,%7B%22rx_uuid%22%3A%22RX-3432bcb5-38ba-46a5-8055-c8451fc4fefe-005%22%7D,2020-04-23T01:42:21.273Z,set
2,EE,"""cb18edca631095718267518e1abae91d""",2020-04-23T01:42:21.322Z,set
2,ud,"""eJxrXxzq6XKLQSE5ydAiNSU50czY0MDS1NzQwsjM3BQoZJiYlJhqaZiyuCy1aMHS0uLUlKRDSypySnKaVpfFhzrGuzn6evpELlgB5oS5Bi1Ykl%252BUmb4oNHhxUUoa46KS4lPBOy5FAQBKGCeX""",2020-04-23T01:42:21.323Z,set
2,KRTBCOOKIE_699,22727-AAMzdU69QeUAABApNhAYtw&KRTB&22744-AAMzdU69QeUAABApNhAYtw,2020-04-23T01:42:21.361Z,set
2,PugT,1587606141,2020-04-23T01:42:21.363Z,set
2,PugT,1587606141,2020-04-23T01:42:21.363Z,set
2,PUBMDCID,2,2020-04-23T01:42:21.364Z,set
2,PUBMDCID,2,2020-04-23T01:42:21.364Z,set
2,ud,"""eJxrXxzq6XKLQSE5ydAiNSU50czY0MDS1NzQwsjM3BQoZJiYlJhqaZiyuCy1aMHS0uLUlKRDSypySnKaVpfFhzrGuzn6evpELnfLLEpNy69YARYLcw1aZG60JL8oM31RaPDiopQ0hkUlxaeCd1yKAgCqmCrb""",2020-04-23T01:42:21.435Z,set
2,ud,"""eJxrXxzq6XKLQSE5ydAiNSU50czY0MDS1NzQwsjM3BQoZJiYlJhqaZiyuCy1aMHS0uLUlKRDSypySnKaVpfFhzrGuzn6evpELnfLLEpNy69YARYLcw1aZG60JL8oM31RaPDiopQ0hkUlxaeCd1yKAgCqmCrb""",2020-04-23T01:42:21.437Z,set
2,TapAd_TS,1587606141502,2020-04-23T01:42:21.530Z,set
2,TapAd_DID,ac9455e1-8503-11ea-a45f-1204fafa80ab,2020-04-23T01:42:21.530Z,set
2,TapAd_3WAY_SYNCS,,2020-04-23T01:42:21.582Z,set
2,pb_rtb_ev,3-zwk|2N.0.AAAHrygpAvxbdgMTXQDGAAAAAAA|3oy.0.aac0ca20-50e5-41ef-8bde-e226e27f5d00-5ea0f219-5553|4is.0.CAESEKnyq_urjGY5cWwSZrIOLcQ,2020-04-23T01:42:21.655Z,set
2,pb_rtb_ev,3-zwk|2N.0.AAAHrygpAvxbdgMTXQDGAAAAAAA|3oy.0.aac0ca20-50e5-41ef-8bde-e226e27f5d00-5ea0f219-5553|4is.0.CAESEKnyq_urjGY5cWwSZrIOLcQ,2020-04-23T01:42:21.655Z,set
2,uuid2,4057725772340081525,2020-04-23T01:42:49.700Z,set
2,uuid2,4057725772340081525,2020-04-23T01:42:49.700Z,set
2,reddaid,ZD32JQNSSKS5VHYB,2020-04-23T01:42:50.150Z,set
2,reddaid,ZD32JQNSSKS5VHYB,2020-04-23T01:42:50.151Z,set
2,fr,08eaSKZW43lp5c9kd..BeoPJx..F6g.1.0.BeoPJx.,2020-04-23T01:42:50.338Z,set
2,fr,08eaSKZW43lp5c9kd..BeoPJx..F6g.1.0.BeoPJx.,2020-04-23T01:42:50.339Z,set
2,lidid,e9e776ec-6e0f-4b80-8aa9-ee33ec1acee0,2020-04-23T01:42:50.347Z,set
2,lidid,e9e776ec-6e0f-4b80-8aa9-ee33ec1acee0,2020-04-23T01:42:50.349Z,set
2,_li_ss,MgUIBhC1DDIFCAoQtQwyBQh6ELQMMgYIiwEQtQwyBQgLELUMMgUICxC1DDIFCHkQtAwyBgiSARC1DDIGCIEBELQMMgYIkAEQtAwyBQgJELUMMgUIexC0DDIGCIgBELUMMgYIhgEQtAwyBQgNEKcM,2020-04-23T01:42:50.548Z,set
2,_li_ss,MgUIBhC1DDIFCAoQtQwyBQh6ELQMMgYIiwEQtQwyBQgLELUMMgUICxC1DDIFCHkQtAwyBgiSARC1DDIGCIEBELQMMgYIkAEQtAwyBQgJELUMMgUIexC0DDIGCIgBELUMMgYIhgEQtAwyBQgNEKcM,2020-04-23T01:42:50.548Z,set
2,AA003,AXyZQzuQSSzWAGAgurE0kJgTnJr2VlrUEmRK69R9_46cMXckb-VTLwFvRh0H2w514n0,2020-04-23T01:42:50.582Z,set
2,ATN,1.1587606170.10044816901791599635.AYJp3VSm6n-4vJ6ZK_8,2020-04-23T01:42:50.582Z,set
2,EE,"""cb18edca631095718267518e1abae91d""",2020-04-23T01:42:50.691Z,set
2,EE,"""cb18edca631095718267518e1abae91d""",2020-04-23T01:42:50.691Z,set
2,hsk_5560,"""gAAAAAQAAABQKLUv%252FSBQgQIAiKRidWlkoKNoc2ukNDg2MKhkZWxpdmVyeaQ0ODYwo3ZlcgOlYm5hbWWnUzIwNExJVKV0c2Vnc6cyNjk3MDMwpWJjb2RlzRW4onRzylO40lo%253D""",2020-04-23T01:42:50.692Z,set
2,ud,"""eJxrXxzq6XKLQSE5ydAiNSU50czY0MDS1NzQwsjM3BQoZJiYlJhqaZiyuCy1aMHS0uLUlKRDSypySnKaVpfFhzrGuzn6evpELnfLLEpNy69YARYLcw1aZG60JL8oM31RaPDiopQ0hkUlxaeCd1yKAgCqmCrb""",2020-04-23T01:42:50.692Z,set
2,ud,"""eJxrXxzq6XKLQSE5ydAiNSU50czY0MDS1NzQwsjM3BQoZJiYlJhqaZiyuCy1aMHS0uLUlKRDSypySnKaVpfFhzrGuzn6evpELnfLLEpNy69YARYLcw1aZG60JL8oM31RaPDiopQ0hkUlxaeCd1yKAgCqmCrb""",2020-04-23T01:42:50.692Z,set
2,sessionid,h-077d43bae9178e8e86a0ba25781b94f6_t-1587606170,2020-04-23T01:42:50.712Z,set
2,sc,13%3A81601,2020-04-23T01:42:50.713Z,set
2,ssi,aac0ca20-50e5-41ef-8bde-e226e27f5d00#1587606041181,2020-04-23T01:42:50.716Z,set
2,ssi,aac0ca20-50e5-41ef-8bde-e226e27f5d00#1587606041181,2020-04-23T01:42:50.716Z,set
2,_ssum,eyI1IjoxNTg3NjA2MTQwNDczLCI3IjoxNTg3NjA2MTQwNDczfQ,2020-04-23T01:42:50.716Z,set
2,_ssum,eyI1IjoxNTg3NjA2MTQwNDczLCI3IjoxNTg3NjA2MTQwNDczfQ,2020-04-23T01:42:50.717Z,set
2,bku,5LD99wMhGa8gboy6,2020-04-23T01:42:50.721Z,set
2,bku,5LD99wMhGa8gboy6,2020-04-23T01:42:50.721Z,set
2,ab,0001%3AxZzci%2FiHMjGHoFGEfd%2BuZtaJh%2FnlL4Av,2020-04-23T01:42:50.732Z,set
2,zuid,UWJxM4S2WuN08TjZC4Ns,2020-04-23T01:42:50.734Z,set
2,emchk,1587606170.8e6cdd960de5dfe58b86bae98704d555,2020-04-23T01:42:50.779Z,set
2,lidid,e9e776ec-6e0f-4b80-8aa9-ee33ec1acee0,2020-04-23T01:42:51.658Z,set
